full_address,lon,lat,transfer_tax,property_tax,property_tax_list
"1325 Commonwealth Ave #51, Boston, 2134",-71.135303,42.348566,223513,3169234.6399999997,"[113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 118376.0, 122016.88, 124672.12, 127546.88, 127729.44, 130104.92, 133992.12, 138527.91999999998, 142011.44, 144375.56, 153746.24, 170445.92, 179689.2]"

"1325 Commonwealth Ave #52, Boston, 2134",-71.135303,42.348566,223513,3169234.6399999997,"[113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 118376.0, 122016.88, 124672.12, 127546.88, 127729.44, 130104.92, 133992.12, 138527.91999999998, 142011.44, 144375.56, 153746.24, 170445.92, 179689.2]"

"1325 Commonwealth Ave #54, Boston, 2134",-71.135303,42.348566,223513,3169234.6399999997,"[113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 118376.0, 122016.88, 124672.12, 127546.88, 127729.44, 130104.92, 133992.12, 138527.91999999998, 142011.44, 144375.56, 153746.24, 170445.92, 179689.2]"

"1325 Commonwealth Ave #55, Boston, 2134",-71.135303,42.348566,223513,3169234.6399999997,"[113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 113000.0, 118376.0, 122016.88, 124672.12, 127546.88, 127729.44, 130104.92, 133992.12, 138527.91999999998, 142011.44, 144375.56, 153746.24, 170445.92, 179689.2]"

"1325-1329 Dorchester Ave, Boston, 2122",-71.059019,42.305554,15158,262611.68,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10450.0, 10755.400000000001, 11965.900000000001, 14123.16, 15317.22]"

"11 Leedsville St, Boston, 2122",-71.059232,42.305179,0,1126.9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.92, 435.56, 658.42]"

"5 Leedsville St, Boston, 2122",-71.059132,42.305213,0,52849.96000000001,"[2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2084.0, 2416.94, 3010.3, 3338.7200000000003]"

"1326 Columbia Rd #1, Boston, 2127",-71.039044,42.330226,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"1328-A River St, Boston, 2136",-71.126339,42.255478,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"133 Boardman St, Boston, 2128",-71.01277,42.391113,23542,334936.66000000003,"[13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 14316.0, 16661.28, 17959.38]"

"133 Boardman St, Boston, 2128",-71.01277,42.391113,0,34735.74,"[1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1300.0, 1596.1000000000001, 2123.78, 2415.86]"

"133 Cottage St, Boston, 2128",-71.033841,42.368928,0,31727.150000000005,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1096.0, 1102.09, 1181.42, 1311.23, 1462.7, 1579.03, 1657.97, 1970.9, 2528.57, 2837.2400000000002]"

"133 Eutaw St, Boston, 2128",-71.035183,42.38006,0,60914.380000000005,"[2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2200.0, 2351.19, 2527.62, 2663.12, 2755.08, 3119.57, 3769.13, 4128.67]"

"133 Glenville Ave #133, Boston, 2134",-71.136144,42.349048,0,5671.05,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37, 85.45, 90.54, 156.71, 265.01, 391.37, 488.41, 554.27, 815.32, 1280.55, 1538.05]"

"405 Commonwealth Ave #4, Boston, 2215",-71.090287,42.348805,0,16576.85,"[420.0, 420.0, 420.0, 420.0, 420.0, 420.0, 420.0, 420.0, 420.0, 420.0, 420.0, 420.0, 420.0, 420.0, 420.0, 506.72, 512.22, 583.88, 701.14, 837.97, 943.0500000000001, 1014.37, 1297.05, 1800.81, 2079.64]"

"133 Mattapan St, Boston, 2126",-71.09744,42.279589,0,492.37,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140.8, 351.57]"

"133 Newmarket Sq #133, Boston, 2118",-71.068157,42.330452,23542,334936.66000000003,"[13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 14316.0, 16661.28, 17959.38]"

"133 Paris St, Boston, 2128",-71.036858,42.372949,0,55750.09,"[2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2146.9900000000002, 2318.52, 2450.26, 2539.66, 2894.02, 3525.55, 3875.09]"

"133-135 Saint Alphonsus St, Boston, 2120",-71.101472,42.332922,147462,2089177.6,"[80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 80000.0, 83240.0, 85728.32, 87417.04000000001, 94110.64, 106039.48, 112642.12]"

"133 Seaport Blvd #510, Boston, 2210",-71.043923,42.350971,0,41219.38,"[4918.0, 4918.0, 4918.0, 4918.0, 5768.28, 7429.74, 8349.36]"

"133 Pearl St #1, Boston, 2110",-71.053871,42.354931,0,128715.59000000001,"[3750.0, 3750.0, 3750.0, 3750.0, 3750.0, 3750.0, 3750.0, 3750.0, 3750.0, 4082.5, 4046.17, 4190.9, 4485.01, 4684.2, 4829.46, 4986.7300000000005, 4996.72, 5253.36, 5678.68, 6174.96, 6556.12, 6814.78, 7840.08, 9667.279999999999, 10678.64]"

"133-135 Draper St, Boston, 2122",-71.065282,42.30536,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"1320-1330 Boylston St, Boston, 2215",-71.098481,42.344297,257726,3697289.56,"[105000.0, 105000.0, 105000.0, 107560.0, 111298.84, 115788.92, 121595.76, 127246.8, 132349.72, 139469.04, 138691.16, 141790.2, 148087.47999999998, 152352.32, 155462.6, 158830.0, 159043.84, 161826.4, 166379.76, 171692.88, 175773.36000000002, 178542.64, 189519.16, 209080.68, 219908.0]"

"12 Kimball St, Boston, 2122",-71.058974,42.304394,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"1320-A Dorchester Ave, Boston, 2122",-71.058771,42.305562,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"1322-1324 Dorchester Ave, Boston, 2122",-71.058789,42.305485,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"1326 Dorchester Ave, Boston, 2122",-71.058825,42.30533,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"1334-1342 Dorchester Ave, Boston, 2122",-71.058874,42.30511,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"1344 Dorchester Ave, Boston, 2122",-71.058941,42.304774,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"20 Kimball St, Boston, 2122",-71.058784,42.304463,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"22 Kimball St, Boston, 2122",-71.05874,42.304479,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"28 Kimball St, Boston, 2122",-71.058599,42.304534,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"4 Ellsworth St, Boston, 2122",-71.058929,42.305277,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"7-9 Ellsworth St, Boston, 2122",-71.058896,42.305091,186269,2730692.0000000005,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 108840.0, 111789.12, 113790.56, 121723.72, 135861.64, 143686.96000000002]"

"11 Ellsworth St, Boston, 2122",-71.058829,42.305084,0,48208.86,"[1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1750.0, 1912.0, 2036.41, 2120.85, 2455.53, 3051.9700000000003, 3382.1]"

"134 Chelsea St, Boston, 2128",-71.035067,42.373224,0,64888.23999999999,"[2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2577.6, 2713.9900000000002, 2806.56, 3173.4700000000003, 3827.35, 4189.27]"

"471-473 Albany St, Boston, 2118",-71.065048,42.339656,98260,1258787.48,"[47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 47000.0, 49141.96, 51641.4, 53560.92, 54863.68, 60027.24, 69229.44, 74322.84]"

"1341-1355 Boylston St, Boston, 2215",-71.099324,42.344249,832722,5544702.680000001,"[374264.8, 383279.36, 389853.52, 396971.2, 397423.16000000003, 403304.68, 412929.08, 424159.36, 432784.24, 438637.64, 461838.60000000003, 503185.72000000003, 526071.3200000001]"

"135-B Bremen St, Boston, 2128",-71.036472,42.370847,0,103743.0,"[3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3678.4900000000002, 3808.67, 3949.61, 3958.56, 4075.02, 4265.6, 4487.97, 4658.76, 4774.66, 5468.14, 7105.6, 8011.92]"

"135 Calumet St #3, Boston, 2120",-71.103241,42.330421,0,3099.54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88.74, 180.33, 242.5, 488.90000000000003, 928.01, 1171.06]"

"37 Hastings St #105, Boston, 2132",-71.156407,42.286206,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"135 Glenville Ave #135, Boston, 2134",-71.136155,42.349048,0,5671.05,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37, 85.45, 90.54, 156.71, 265.01, 391.37, 488.41, 554.27, 815.32, 1280.55, 1538.05]"

"135 Hillside St, Boston, 2120",-71.10561,42.331214,68304,776877.16,"[24250.0, 24250.0, 24250.0, 24250.0, 24250.0, 24250.0, 24250.0, 24250.0, 24250.0, 24250.0, 24250.0, 24878.0, 27308.16, 29036.64, 30297.2, 31661.96, 31748.6, 32876.36, 34721.76, 36875.08, 38528.84, 39651.16, 44099.76, 52027.76, 56415.880000000005]"

"135 Hillside St, Boston, 2120",-71.10561,42.331214,89994,1115821.7999999998,"[41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41000.0, 41095.96, 42345.240000000005, 44389.479999999996, 46774.84, 48606.76, 49850.04, 54778.0, 63560.24, 68421.23999999999]"

"135 William T Morrissey Blvd, Boston, 2125",-71.047746,42.314502,7480440,82286489.92,"[3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3185000.0, 3253039.96, 3332432.92, 3393406.72, 3434787.6, 3598807.64, 3891112.24, 4052902.8400000003]"

"135 Neponset Ave #5, Boston, 2122",-71.051992,42.294038,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"135 Neponset Ave, Boston, 2122",-71.051992,42.294038,142049,1921797.2000000002,"[58000.0, 58000.0, 58000.0, 58000.0, 58000.0, 58000.0, 58000.0, 61616.0, 64881.24, 69436.72, 68938.95999999999, 70922.0, 74951.48000000001, 77680.48000000001, 79670.68, 81825.4, 81962.23999999999, 83742.76000000001, 86656.36, 90056.12, 92667.12, 94439.12, 101462.76, 113979.8, 120907.96]"

"135 Orleans St, Boston, 2128",-71.035849,42.370123,0,77407.21,"[2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2800.0, 2807.79, 2909.3, 3075.39, 3269.2000000000003, 3418.05, 3519.06, 3919.46, 4633.02, 5055.94]"

"135 Seaport Blvd #1109, Boston, 2210",-71.043923,42.350971,40904,144330.44,"[18900.0, 18900.0, 18900.0, 18900.0, 20493.28, 23332.760000000002, 24904.4]"

"135 W 7th St, Boston, 2127",-71.052865,42.33547,0,51887.74,"[1725.0, 1725.0, 1725.0, 1725.0, 1725.0, 1725.0, 1725.0, 1725.0, 1725.0, 1725.0, 1725.0, 1725.0, 1725.0, 1725.0, 1825.8700000000001, 1935.08, 1942.02, 2032.27, 2179.94, 2352.26, 2484.6, 2574.42, 2930.42, 3564.85, 3916.01]"

"136 Beacon St #10, Boston, 2116",-71.075197,42.354815,178686,2690142.3200000003,"[105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 105000.0, 106920.0, 114530.24, 128092.64, 135599.44]"

"136 Newbury St, Boston, 2116",-71.077178,42.35095,444090,6287101.12,"[249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 249000.0, 273320.0, 286781.12]"

"136 Shirley St, Boston, 2119",-71.068309,42.325708,0,54624.0,"[2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2168.0, 2297.02, 2384.58, 2731.66, 3350.19, 3692.55]"

"136 W Canton St, Boston, 2118",-71.075338,42.343121,163020,2556867.68,"[101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 101000.0, 113480.0, 120387.68000000001]"

"138 W 8th St, Boston, 2127",-71.053388,42.334804,0,133142.78,"[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5240.0, 6191.28, 7886.58, 8824.92]"

"83 Eutaw St #1, Boston, 2128",-71.03628,42.379634,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"137 Lasell St, Boston, 2132",-71.166459,42.289219,0,14883.75,"[550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 550.0, 994.0, 1239.75]"

"137-141 Meridian St #1, Boston, 2128",-71.038943,42.373597,0,931.7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 356.05, 575.65]"

"137 O St, Boston, 2127",-71.029296,42.333404,0,35047.17,"[1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1350.0, 1858.0, 2139.17]"

"137 Paris St, Boston, 2128",-71.036802,42.372998,0,55390.68,"[2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2100.0, 2185.2000000000003, 2522.9, 3124.73, 3457.85]"

"137-139 Pearl St #M1, Boston, 2110",-71.053844,42.354903,9837,217300.58,"[8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 10380.0, 11420.58]"

"137 Peterborough St #19, Boston, 2215",-71.100443,42.342964,0,28637.58,"[950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 950.0, 1074.95, 1220.74, 1332.72, 1408.71, 1709.92, 2246.71, 2543.83]"

"137 South St #2, Boston, 2111",-71.057429,42.350928,0,48680.91999999999,"[1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 1850.0, 2171.95, 2745.7000000000003, 3063.27]"

"137 W Newton St, Boston, 2118",-71.077549,42.342337,82987,1069210.48,"[41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 41400.0, 45930.8, 54005.240000000005, 58474.44]"

"16 Nixon St, Boston, 2124",-71.064877,42.293725,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"1379 Commonwealth Ave, Boston, 2134",-71.137367,42.348676,54552,713388.8,"[18200.0, 18200.0, 18200.0, 18200.0, 18200.0, 19096.38, 20255.66, 21383.84, 22402.6, 23823.9, 23668.600000000002, 24287.3, 26089.0, 27791.84, 29033.72, 30378.28, 30463.64, 31574.68, 33392.76, 35514.16, 37143.44, 38249.16, 42631.880000000005, 50442.4, 54765.56]"

"138 Harvard Ave, Boston, 2134",-71.129775,42.34908,130388,1806911.28,"[69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 69000.0, 71976.0, 74261.56, 75812.68, 81960.88, 92917.76, 98982.40000000001]"

"138 Newburg St, Boston, 2131",-71.142105,42.282798,0,5577.63,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 392.05, 823.41, 1062.17]"

"92 W 8th St, Boston, 2127",-71.054637,42.335683,0,17667.91,"[3616.75, 4021.7400000000002, 4743.4800000000005, 5285.94]"

"94 W 8th St, Boston, 2127",-71.054621,42.335673,0,81714.51000000001,"[3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3167.9900000000002, 3364.03, 3514.58, 3616.75, 4021.7400000000002, 4743.4800000000005, 5285.94]"

"65 Gove St, Boston, 2128",-71.037046,42.371208,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"1382-1384 River St, Boston, 2136",-71.12852,42.25445,0,110880.54000000001,"[4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4250.0, 4684.74, 5919.06, 6776.74]"

"139 Bowdoin St, Boston, 2122",-71.070977,42.303622,4414,170129.94,"[6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 6500.0, 7510.5, 9311.34, 10308.1]"

"332 Savin Hill Ave, Boston, 2125",-71.049112,42.312437,32045,402483.73999999993,"[15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15110.0, 15742.300000000001, 16480.120000000003, 17046.760000000002, 17431.32, 18955.6, 21672.04, 23175.600000000002]"

"139 Newmarket Sq #139, Boston, 2118",-71.068236,42.330467,0,1317.27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92.34, 499.72, 725.21]"

"139 Warren Ave, Boston, 2116",-71.074954,42.344265,28764,382597.72,"[13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 14098.48, 14534.960000000001, 15007.52, 15037.54, 15428.02, 16067.02, 16812.620000000003, 17385.239999999998, 17773.88, 19314.239999999998, 22059.38, 23578.82]"

"139-143 Brighton Ave #2L, Boston, 2134",-71.131099,42.352929,19018,296357.54000000004,"[11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11545.98, 12183.1, 12672.380000000001, 13004.46, 14320.66, 16666.32, 17964.64]"

"139-143 Brighton Ave #2R, Boston, 2134",-71.131099,42.352929,19018,296357.54000000004,"[11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11545.98, 12183.1, 12672.380000000001, 13004.46, 14320.66, 16666.32, 17964.64]"

"139-143 Brighton Ave #3L, Boston, 2134",-71.131099,42.352929,19018,296357.54000000004,"[11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11545.98, 12183.1, 12672.380000000001, 13004.46, 14320.66, 16666.32, 17964.64]"

