first_year_payment,yearly_payments,down_payment,adjusted_price,lat,lon,price,usage,style
237052,57167,179885,899423,42.312504,-71.058039,800000,2-FAM RES,TWO FAMILY
1125997,271544,854453,4272264,42.312813,-71.05764,3800000,1-FAM RES,COLONIAL
149086,35953,113133,565664,42.312813,-71.05764,375000,1-FAM RES,COLONIAL
775605,187044,588561,2942802,42.345337,-71.074345,2500000,3-FAM RES,ROW-MIDDLE
80835,22982,57853,289268,42.281814,-71.08297,225000,2-FAM RES,CONVENTIONAL
98213,91467,6746,1158008,42.28221,-71.070953,1030000,3-FAM RES,DECKER
427326,103053,324273,1621365,42.342947,-71.066904,1337000,CONDOMINIUM,ROW-END
334542,42851,291691,831047,42.340261,-71.082038,706000,CONDOMINIUM,ROW-END
218335,52653,165682,828408,42.345169,-71.07426,645000,CONDOMINIUM,ROW-MIDDLE
13922,3357,10565,52824,42.318894,-71.105281,36000,CONDOMINIUM,FREE-STANDNG
27458,6621,20837,104181,42.318894,-71.105281,71000,CONDOMINIUM,FREE-STANDNG
35966,8673,27293,136463,42.318894,-71.105281,93000,CONDOMINIUM,FREE-STANDNG
168689,40680,128009,640041,42.367108,-71.033587,490000,3-FAM RES,DECKER
282568,68143,214425,1072121,42.382049,-71.034455,900000,3-FAM RES,DECKER
138926,33503,105423,527111,42.389232,-71.007798,410000,2-FAM RES,CONVENTIONAL
457606,110355,347251,1736253,42.366078,-71.056858,1475000,4-8 UNIT APT,CONDO/APT
76163,18367,57796,288979,42.277067,-71.086026,225000,2-FAM RES,TWO FAMILY
12417459,1148148,11269311,25720544,42.342617,-71.089809,19400000,4-8 UNIT APT,CONDO/APT
287728,69388,218340,1091700,42.331715,-71.096694,850000,MXU COM+RES,RAISED CAPE
148506,35813,112693,563465,42.272464,-71.069516,425000,MXU COM+RES,RAISED CAPE
155120,37408,117712,588560,42.304828,-71.061397,500000,1-FAM RES,COLONIAL
257500,62098,195402,977010,42.304828,-71.061397,830000,1-FAM RES,COLONIAL
466696,112548,354148,1770740,42.286166,-71.13933,1575000,MXU COM+RES,RAISED CAPE
389280,93878,295402,1477006,42.33213,-71.044258,1150000,3-FAM RES,DECKER
219591,42265,177326,709303,42.290701,-71.153417,535000,2-FAM RES,CONVENTIONAL
3224668,309186,2915482,6807073,42.351352,-71.083959,5300000,CONDOMINIUM,ROW-MIDDLE
3224668,309186,2915482,6807073,42.351352,-71.083959,5300000,CONDOMINIUM,ROW-MIDDLE
3224668,309186,2915482,6807073,42.351352,-71.083959,5300000,CONDOMINIUM,ROW-MIDDLE
3224668,309186,2915482,6807073,42.351352,-71.083959,5300000,CONDOMINIUM,ROW-MIDDLE
3224668,309186,2915482,6807073,42.351352,-71.083959,5300000,CONDOMINIUM,ROW-MIDDLE
3224668,309186,2915482,6807073,42.351352,-71.083959,5300000,CONDOMINIUM,ROW-MIDDLE
3224668,309186,2915482,6807073,42.351352,-71.083959,5300000,CONDOMINIUM,ROW-MIDDLE
3224668,309186,2915482,6807073,42.351352,-71.083959,5300000,CONDOMINIUM,ROW-MIDDLE
3224668,309186,2915482,6807073,42.351352,-71.083959,5300000,CONDOMINIUM,ROW-MIDDLE
240595,58021,182574,912867,42.37651,-71.03481,720000,3-FAM RES,DECKER
143122,34515,108607,543037,42.37651,-71.03481,360000,3-FAM RES,DECKER
476208,203010,273198,2828403,42.33515,-71.046205,2200000,MXU RES+COM,CONDO/APT
83792,20207,63585,317925,42.317051,-71.089674,224000,3-FAM RES,CONVENTIONAL
488252,66370,421882,1257263,42.311649,-71.089662,900000,9 + UNIT APT,CONDO/APT
273271,65901,207370,1036849,42.373172,-71.039357,855000,3-FAM RES,ROW-MIDDLE
231898,55924,175974,879868,42.330747,-71.034502,650000,3-FAM RES,SEMI DETACHD
135536,32685,102851,514255,42.334969,-71.047818,400000,1-FAM RES,SEMI DETACHD
160788,38775,122013,610067,42.335391,-71.047679,475000,1-FAM RES,CONVENTIONAL
135739,32734,103005,515025,42.343359,-71.104849,401000,CONDOMINIUM,MID-RISE
214143,51642,162501,812501,42.341338,-71.054575,670000,CONDOMINIUM,ROW-END
276115,66587,209528,1047637,42.389253,-71.005192,890000,3-FAM RES,CONVENTIONAL
290076,69954,220122,1100608,42.389303,-71.005579,935000,3-FAM RES,SEMI DETACHD
204687,38855,165832,654893,42.275757,-71.073613,582500,1-FAM RES,COLONIAL
160737,38763,121974,609868,42.350721,-71.128334,460000,CONDOMINIUM,LOW-RISE
2708032,653066,2054966,10274828,42.352391,-71.077438,8000000,CONDOMINIUM,LOW-RISE
1550138,373829,1176309,5881541,42.352391,-71.077438,4850000,CONDOMINIUM,LOW-RISE
208279,50228,158051,790255,42.318003,-71.090068,605000,3-FAM RES,ROW-END
1334398,321802,1012596,5062976,42.345126,-71.074423,4175000,2-FAM RES,ROW-MIDDLE
1104202,136038,968164,2680420,42.359129,-71.070756,1585000,MXU RES+COM,CONDO/APT
114906,83861,31045,1086569,42.314097,-71.089275,875000,3-FAM RES,DECKER
104559,25215,79344,396719,42.314097,-71.089275,263000,3-FAM RES,DECKER
567319,136814,430505,2152523,42.368453,-71.034417,1775000,9 + UNIT APT,CONDO/APT
1403844,338549,1065295,5326473,42.344261,-71.081568,4525000,4-8 UNIT APT,CONDO/APT
617221,148848,468373,2341863,42.344455,-71.074261,1650000,OTHER EXEMPT,ROW-MIDDLE
760093,183303,576790,2883946,42.385309,-71.016001,2450000,RES DEV LAND,CONDO/APT
760093,183303,576790,2883946,42.385285,-71.016315,2450000,1-FAM RES,COLONIAL
118526,28583,89943,449711,42.305271,-71.066814,400000,2-FAM RES,CONVENTIONAL
470947,113573,357374,1786869,42.355351,-71.131017,1500000,4-8 UNIT APT,CONDO/APT
378690,91324,287366,1436828,42.35455,-71.075815,1100000,CONDOMINIUM,HIGH-RISE
917402,143473,773929,2579761,42.35455,-71.075815,1975000,CONDOMINIUM,HIGH-RISE
962638,233084,729554,3663291,42.297938,-71.087457,2950000,9 + UNIT APT,CONDO/APT
1530571,294594,1235977,4943908,42.297938,-71.087457,4200000,9 + UNIT APT,CONDO/APT
230182,55510,174672,873360,42.301838,-71.060927,680000,4-8 UNIT APT,CONDO/APT
220329,53134,167195,835971,42.375105,-71.064878,639999,MXU RES+COM,DECKER
139769,60060,79709,835664,42.342809,-71.068745,650000,CONDOMINIUM,ROW-MIDDLE
94189,22714,71475,357373,42.319576,-71.063854,300000,3-FAM RES,DECKER
115474,27847,87627,438134,42.374972,-71.036005,255000,4-8 UNIT APT,CONDO/APT
146959,35440,111519,557593,42.308616,-71.063269,380000,3-FAM RES,DECKER
119295,28769,90526,452630,42.274566,-71.167456,357000,1-FAM RES,COLONIAL
630449,121344,509105,2036419,42.314868,-71.101135,1730000,3-FAM RES,DECKER
432659,71871,360788,1265405,42.254216,-71.124661,1075000,4-8 UNIT APT,CONDO/APT
342006,35491,306515,753232,42.254274,-71.124778,632306,MXU RES+COM,RAISED CAPE
129757,55249,74508,769912,42.295561,-71.074375,620000,3-FAM RES,DECKER
410555,69062,341493,1210748,42.322819,-71.102741,975000,3-FAM RES,DECKER
1275423,295767,979656,4702349,42.367416,-71.054418,3600000,9 + UNIT APT,CONDO/APT
189345,45662,143683,718414,42.306441,-71.062844,550000,3-FAM RES,DECKER
235078,157547,77531,2060515,42.360748,-71.068599,1475000,MXU RES+COM,CONDO/APT
4303301,1037780,3265521,16327601,42.346305,-71.088654,12500000,INN/RESORT,CONDO/APT
487133,117476,369657,1848284,42.351148,-71.086705,1415000,CONDOMINIUM,ROW-END
324410,78234,246176,1230879,42.317206,-71.059404,1015000,2-FAM RES,CONVENTIONAL
298514,66299,232215,1066700,42.335198,-71.047357,859000,CONDOMINIUM,FREE-STANDNG
44926,27024,17902,358042,42.286167,-71.082814,230000,CONDOMINIUM,ROW-END
11222,2706,8516,42579,42.292456,-71.071212,30000,CONDOMINIUM,ROW-END
14963,3608,11355,56772,42.292456,-71.071212,40000,CONDOMINIUM,ROW-END
12766,3078,9688,48438,42.292456,-71.071212,34128,CONDOMINIUM,ROW-END
44682,10775,33907,169534,42.292456,-71.071212,132000,CONDOMINIUM,ROW-END
16729,4034,12695,63472,42.292456,-71.071212,44900,CONDOMINIUM,ROW-END
1269389,306124,963265,4816325,42.354436,-71.072539,3750000,CONDOMINIUM,ROW-MIDDLE
147396,35546,111850,559252,42.310175,-71.062426,435000,3-FAM RES,DECKER
189641,45733,143908,719539,42.311629,-71.077927,640000,3-FAM RES,CONVENTIONAL
94568,26886,67682,338410,42.300491,-71.073515,250000,2-FAM RES,CONVENTIONAL
73380,17696,55684,278418,42.271657,-71.110262,210000,2-FAM RES,TWO FAMILY
61823,25775,36048,360476,42.291797,-71.054238,255000,1-FAM RES,COLONIAL
251606,60677,190929,954645,42.312811,-71.05922,811000,1-FAM RES,RANCH
42846,10332,32514,162567,42.282375,-71.08857,115000,3-FAM RES,DECKER
206721,46380,160341,744106,42.357897,-71.066019,478000,CONDOMINIUM,ROW-END
172092,41501,130591,652953,42.283473,-71.159276,515000,1-FAM RES,COLONIAL
55713,13435,42278,211389,42.283781,-71.0869,125000,3-FAM RES,DECKER
768887,147990,620897,2483587,42.33802,-71.150876,2000000,4-8 UNIT APT,CONDO/APT
819182,60293,758889,1517778,42.295546,-71.115762,1350000,MXU RES+COM,RAISED CAPE
154382,37230,117152,585756,42.349497,-71.067479,462000,CONDOMINIUM,ROW-MIDDLE
1590236,177691,1412545,3649075,42.345105,-71.074505,3100000,4-8 UNIT APT,CONDO/APT
718221,173205,545016,2725077,42.359312,-71.070894,1920000,MXU RES+COM,CONDO/APT
155049,37391,117658,588290,42.362133,-71.052603,390000,CONDOMINIUM,ROW-END
55886,13477,42409,212045,42.379662,-71.06228,150000,1-FAM RES,SEMI DETACHD
321502,77533,243969,1219843,42.348404,-71.106001,1085000,CONDOMINIUM,MID-RISE
1218712,293903,924809,4624044,42.364748,-71.05556,3416000,MXU RES+COM,CONDO/APT
108922,26267,82655,413273,42.311286,-71.052886,250000,RETAIL STORE,CONDO/APT
110454,26637,83817,419087,42.305552,-71.08301,300000,3-FAM RES,CONVENTIONAL
168899,40731,128168,640839,42.38353,-71.000021,570000,1-FAM RES,CAPE COD
701380,169144,532236,2661180,42.362941,-71.052695,2072000,CONDOMINIUM,ROW-MIDDLE
987080,427856,559224,5944461,42.352009,-71.069917,5050000,CONDOMINIUM,HIGH-RISE
340762,82177,258585,1292922,42.383359,-70.997891,1150000,1-FAM RES,BNGL/COTTAGE
1523268,367349,1155919,5779591,42.351851,-71.070215,4500000,CONDOMINIUM,HIGH-RISE
275411,66417,208994,1044966,42.368521,-71.034335,800000,3-FAM RES,ROW-END
736365,177581,558784,2793919,42.342649,-71.076867,2000000,3-FAM RES,ROW-MIDDLE
681524,164355,517169,2585844,42.344436,-71.074328,2300000,2-FAM RES,ROW-MIDDLE
265726,64082,201644,1008217,42.355004,-71.073793,785000,CONDOMINIUM,ROW-MIDDLE
126939,30612,96327,481632,42.351635,-71.173772,375000,CONDOMINIUM,MID-RISE
1096164,171430,924734,3082448,42.352354,-71.068329,2400000,CONDOMINIUM,HIGH-RISE
398510,77155,321355,1292479,42.350971,-71.043923,1098000,CONDOMINIUM,HIGH-RISE
240984,58115,182869,914345,42.351809,-71.15866,700000,2-FAM RES,CONVENTIONAL
517319,119845,397474,1905911,42.337408,-71.150625,1263500,4-8 UNIT APT,CONDO/APT
685050,72947,612103,1530257,42.325096,-71.059214,1300000,3-FAM RES,DECKER
274462,52407,222055,881690,42.325096,-71.059214,675000,3-FAM RES,DECKER
166033,40040,125993,629962,42.28736,-71.078181,490000,2-FAM RES,CONVENTIONAL
510504,392792,117712,5061620,42.356057,-71.059157,4300000,CONDOMINIUM,HIGH-RISE
135335,32637,102698,513487,42.303351,-71.164899,405000,CONDOMINIUM,MID-RISE
248194,59854,188340,941696,42.336241,-71.048438,800000,1-FAM RES,ROW-MIDDLE
413522,99724,313798,1568990,42.306902,-71.068081,1237500,WAREHOUSE,CONDO/APT
121456,34531,86925,434627,42.320372,-71.063682,350000,CONDOMINIUM,DECKER
1085062,261672,823390,4116948,42.34269,-71.076909,3456000,2-FAM RES,ROW-MIDDLE
27931,6735,21196,105977,42.298364,-71.07826,60000,2-FAM RES,CONVENTIONAL
212736,51303,161433,807165,42.291585,-71.066754,650000,2-FAM RES,CONDO/APT
323384,46760,276624,865184,42.27522,-71.062561,735000,CONDOMINIUM,FREE-STANDNG
15902,3834,12068,60337,42.271703,-71.068044,40000,CONDOMINIUM,MID-RISE
171788,41428,130360,651797,42.282081,-71.091935,499000,3-FAM RES,DECKER
1023392,592507,430885,7888517,42.349536,-71.131955,5950000,MXU RES+COM,CONDO/APT
576556,139041,437515,2187572,42.340717,-71.147613,1650000,4-8 UNIT APT,CONDO/APT
171116,41266,129850,649247,42.28193,-71.091985,505000,3-FAM RES,DECKER
330407,79680,250727,1253634,42.280535,-71.081559,1065000,3-FAM RES,DECKER
44595,10754,33841,169205,42.31148,-71.089274,125000,4-8 UNIT APT,CONDO/APT
570614,60761,509853,1274633,42.377852,-71.059253,1070000,CONDOMINIUM,FREE-STANDNG
281574,54195,227379,909516,42.385263,-71.016214,750000,1-FAM RES,COLONIAL
7735,1865,5870,29347,42.379118,-71.065956,20000,CTYMUNI PROP,SEMI DETACHD
51416,12399,39017,195081,42.377699,-71.031079,138000,3-FAM RES,SEMI DETACHD
415500,100201,315299,1576495,42.368657,-71.03417,1300000,3-FAM RES,SEMI DETACHD
287654,69370,218284,1091420,42.368657,-71.03417,900000,3-FAM RES,SEMI DETACHD
395903,95475,300428,1502139,42.336315,-71.04819,1150000,2-FAM RES,ROW-END
996827,134358,862469,2553586,42.342731,-71.076952,1510000,3-FAM RES,ROW-MIDDLE
148191,35737,112454,562268,42.376833,-71.035495,472000,1-FAM RES,ROW-MIDDLE
173853,41926,131927,659635,42.28146,-71.163767,505000,1-FAM RES,COLONIAL
834883,201339,633544,3167719,42.359413,-71.068846,2100000,4-8 UNIT APT,CONDO/APT
40499,9766,30733,153665,42.284294,-71.083575,110000,2-FAM RES,TWO FAMILY
199717,48163,151554,757768,42.336298,-71.05122,590000,2-FAM RES,CONVENTIONAL
238883,57608,181275,906374,42.336361,-71.039163,705000,2-FAM RES,SEMI DETACHD
73217,65510,7707,832261,42.373329,-71.039216,648000,4-8 UNIT APT,ROW-END
199007,38303,160704,642818,42.373329,-71.039216,500000,4-8 UNIT APT,ROW-END
89722,21637,68085,340423,42.34971,-71.132899,268500,CONDOMINIUM,LOW-RISE
198223,47803,150420,752098,42.352743,-71.158062,585000,1-FAM RES,COLONIAL
306115,73822,232293,1161465,42.320989,-71.064087,975000,1-FAM RES,CONVENTIONAL
214609,37905,176704,653805,42.349059,-71.13604,462500,CONDOMINIUM,TOWNHOUSE
197263,47571,149692,748457,42.342772,-71.076994,573000,CONDOMINIUM,ROW-MIDDLE
170381,41088,129293,646461,42.377083,-71.035089,575000,2-FAM RES,ROW-MIDDLE
345361,83286,262075,1310371,42.325334,-71.068497,1100000,3-FAM RES,DECKER
1682171,405670,1276501,6382501,42.354908,-71.074857,4100000,CONDOMINIUM,ROW-END
2268286,343693,1924593,6250513,42.354908,-71.074857,5310000,CONDOMINIUM,ROW-END
2438844,381412,2057432,6858107,42.3551,-71.073792,6100000,CONDOMINIUM,ROW-END
3588505,418035,3170470,8432100,42.3551,-71.073792,7500000,CONDOMINIUM,ROW-END
1446292,154007,1292285,3230712,42.354908,-71.074857,2436800,CONDOMINIUM,ROW-END
829682,200085,629597,3147984,42.344002,-71.081896,2800000,3-FAM RES,ROW-MIDDLE
261829,63142,198687,993434,42.371603,-71.035908,800000,3-FAM RES,CONVENTIONAL
141513,34127,107386,536929,42.339576,-71.067957,312500,CONDOMINIUM,MID-RISE
141513,34127,107386,536929,42.339576,-71.067957,312500,CONDOMINIUM,MID-RISE
141513,34127,107386,536929,42.339833,-71.068094,312500,CONDOMINIUM,MID-RISE
141513,34127,107386,536929,42.339576,-71.067957,312500,CONDOMINIUM,MID-RISE
93104,22452,70652,353256,42.354676,-71.075708,200000,CONDOMINIUM,MID-RISE
4949474,123680,4825794,6382501,42.3551,-71.073792,4100000,CONDOMINIUM,ROW-END
115238,51020,64218,706394,42.311876,-71.063205,550000,3-FAM RES,DECKER
260644,62856,197788,988939,42.378796,-71.032183,780000,3-FAM RES,SEMI DETACHD
691503,97943,593560,1826337,42.330821,-71.102948,1000000,4-8 UNIT APT,CONDO/APT
308111,74303,233808,1169039,42.354908,-71.074857,775000,CONDOMINIUM,ROW-END
2384981,293602,2091379,5786824,42.342255,-71.067594,4275000,CONDOMINIUM,MID-RISE
780579,188243,592336,2961677,42.342255,-71.067594,2385000,CONDOMINIUM,MID-RISE
113656,27409,86247,431234,42.327355,-71.094323,255000,3-FAM RES,SEMI DETACHD
268681,46610,222071,808738,42.284866,-71.153006,610000,2-FAM RES,TWO FAMILY
142138,53387,88751,760722,42.380036,-71.035245,600000,3-FAM RES,ROW-MIDDLE
214609,37905,176704,653805,42.349055,-71.136075,462500,CONDOMINIUM,TOWNHOUSE
204786,195154,9632,2465958,42.318156,-71.105403,1920000,4-8 UNIT APT,CONDO/APT
240504,20401,220103,476889,42.327895,-71.077495,325000,MXU RES+COM,CONDO/APT
153409,36995,116414,582066,42.342964,-71.100443,430000,CONDOMINIUM,MID-RISE
1255805,196396,1059409,3531363,42.360638,-71.06793,3000000,4-8 UNIT APT,CONDO/APT
275001,201464,73537,2609279,42.342638,-71.068648,2058000,1-FAM RES,ROW-MIDDLE
821811,198187,623624,3118122,42.356518,-71.070233,2125000,1-FAM RES,ROW-MIDDLE
81500,19654,61846,309229,42.32994,-71.092465,205000,3-FAM RES,CONVENTIONAL
108807,48173,60634,666978,42.264913,-71.109898,550000,4-8 UNIT APT,CONDO/APT
286410,55126,231284,925136,42.35062,-71.135905,745000,1-FAM RES,COLONIAL
1642980,396219,1246761,6233803,42.346065,-71.080032,5020000,4-8 UNIT APT,CONDO/APT
984664,237460,747204,3736016,42.346469,-71.088364,2209200,9 + UNIT APT,CONDO/APT
116955,28204,88751,443754,42.366865,-71.038638,350000,1-FAM RES,ROW-MIDDLE
1056486,254781,801705,4008522,42.351084,-71.086933,2575000,2-FAM RES,ROW-END
1963961,307145,1656816,5522720,42.351084,-71.086933,4300000,1-FAM RES,ROW-END
206487,39743,166744,666978,42.33246,-71.049811,550000,1-FAM RES,ROW-END
269054,64884,204170,1020846,42.328271,-71.090932,908000,3-FAM RES,DECKER
70507,17003,53504,267520,42.286863,-71.120462,211000,CONDOMINIUM,TOWNHOUSE
398140,96015,302125,1510624,42.372513,-71.061146,1175000,4-8 UNIT APT,ROW-END
110013,26530,83483,417414,42.318442,-71.066234,325000,3-FAM RES,SEMI DETACHD
371020,147497,223523,2080004,42.363997,-71.056058,1675000,4-8 UNIT APT,CONDO/APT
546007,131674,414333,2071662,42.350917,-71.084881,1613000,CONDOMINIUM,ROW-END
780202,188152,592050,2960247,42.351967,-71.082347,2485000,CONDOMINIUM,ROW-MIDDLE
270464,65224,205240,1026198,42.350917,-71.084881,799000,CONDOMINIUM,ROW-END
383539,92493,291046,1455226,42.34502,-71.074831,1200000,CONDOMINIUM,LOW-RISE
570434,86788,483646,1576019,42.325066,-71.0591,1323000,3-FAM RES,DECKER
459381,176299,283082,2502082,42.356484,-71.071955,1370000,9 + UNIT APT,ROW-MIDDLE
3319566,800543,2519023,12595112,42.351717,-71.077546,9500000,1-FAM RES,ROW-MIDDLE
2818184,41562,2776622,3299753,42.356484,-71.071955,2050000,9 + UNIT APT,ROW-MIDDLE
287654,69370,218284,1091420,42.366895,-71.033101,900000,3-FAM RES,DECKER
607446,146491,460955,2304774,42.327911,-71.104628,2050000,3-FAM RES,DECKER
140734,33939,106795,533971,42.36302,-71.052604,430000,CONDOMINIUM,MID-RISE
1053543,254071,799472,3997359,42.359231,-71.068863,2650000,9 + UNIT APT,CONDO/APT
220247,53114,167133,835664,42.293004,-71.081169,650000,4-8 UNIT APT,CONDO/APT
799407,91110,708297,1855062,42.293004,-71.081169,1650000,4-8 UNIT APT,CONDO/APT
128410,26886,101524,439934,42.291427,-71.053349,325000,2-FAM RES,CONVENTIONAL
204235,49253,154982,774908,42.330313,-71.039598,639000,CONDOMINIUM,MID-RISE
4391,1248,3143,15715,42.264798,-71.166678,11250,1-FAM RES,BI-LEVEL
682532,164598,517934,2589666,42.34195,-71.07702,2200000,4-8 UNIT APT,ROW-MIDDLE
67679,16321,51358,256786,42.341493,-71.097645,175000,CONDOMINIUM,MID-RISE
53113,12808,40305,201521,42.34855,-71.134012,152000,CONDOMINIUM,ROW-MIDDLE
2904175,700368,2203807,11019031,42.349248,-71.068952,9250000,PARKING LOT,ROW-MIDDLE
298215,57398,240817,963265,42.371683,-71.035814,750000,3-FAM RES,DECKER
498888,120311,378577,1892883,42.360679,-71.070868,1290000,CONDOMINIUM,ROW-MIDDLE
430200,103746,326454,1632266,42.345404,-71.106289,950000,4-8 UNIT APT,CONDO/APT
1893452,456623,1436829,7184144,42.348434,-71.134252,5500000,9 + UNIT APT,CONDO/APT
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
1109136,410656,698480,5867230,42.348566,-71.135303,4200000,CONDOMINIUM,ROW-END
149133,35964,113169,565842,42.305179,-71.059232,475000,1-FAM RES,CONVENTIONAL
219775,53000,166775,833872,42.305213,-71.059132,700000,2-FAM RES,TWO FAMILY
103724,16221,87503,291676,42.330226,-71.039044,220000,CONDOMINIUM,DECKER
434338,104744,329594,1647969,42.391113,-71.01277,1400000,2-FAM RES,TWO FAMILY
195453,47135,148318,741586,42.391113,-71.01277,630000,2-FAM RES,TWO FAMILY
206558,49813,156745,783724,42.368928,-71.033841,600000,3-FAM RES,SEMI DETACHD
282612,54395,228217,912867,42.38006,-71.035183,720000,3-FAM RES,ROW-MIDDLE
172316,41555,130761,653805,42.349048,-71.136144,462500,CONDOMINIUM,TOWNHOUSE
186591,44998,141593,707964,42.348805,-71.090287,542000,CONDOMINIUM,MID-RISE
64252,40642,23610,535157,42.279589,-71.09744,476000,1-FAM RES,COLONIAL
233911,56409,177502,887509,42.372949,-71.036858,700000,3-FAM RES,ROW-MIDDLE
2019100,187454,1831646,4191053,42.332922,-71.101472,3375000,4-8 UNIT APT,CONDO/APT
307698,74204,233494,1167468,42.350971,-71.043923,991800,CONDOMINIUM,HIGH-RISE
60916,14690,46226,231129,42.30536,-71.065282,163500,2-FAM RES,CONVENTIONAL
680425,369976,310449,4967174,42.305562,-71.058771,4000000,MXU RES+COM,RAISED CAPE
680425,369976,310449,4967174,42.30533,-71.058825,4000000,COM PDV LAND,COLONIAL
495270,29598,465672,838210,42.305084,-71.058829,675000,COMM USE,COLONIAL
242192,58406,183786,918927,42.373224,-71.035067,740000,3-FAM RES,CONDO/APT
